,Siruta,Localitate,Judet,Populatie,Alimentara,Textila,Lemnului,ChimicaFarmaceutica,Metalurgica,ConstructiiMasini,CalculatoareElectronica,Mobila,Energetica
2738,155957,Barna,TM,1567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2739,156035,Bogda,TM,466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2740,156106,Boldur,TM,2322,193890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2741,156151,Brestovat,TM,696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2742,156213,Carpinis,TM,5658,42022866.0,0.0,106899.0,0.0,0.0,0.0,0.0,0.0,0.0
2743,156259,Cenad,TM,4861,404902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2744,156277,Cenei,TM,3097,491280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1176289.0
2745,156311,Cheveresu Mare,TM,2245,2401438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2746,156357,Oras Ciacova,TM,5373,270812.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2747,156437,Comlosu Mare,TM,5464,153909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2748,156473,Costeiu,TM,3862,770422.0,0.0,266292.0,0.0,0.0,0.0,0.0,0.0,0.0
2749,156534,Criciova,TM,1608,0.0,0.0,2646875.0,0.0,0.0,0.0,0.0,0.0,0.0
2750,156589,Curtea,TM,1260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2751,156623,Darova,TM,3346,0.0,8845487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2752,156669,Denta,TM,3161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2753,156712,Dudestii Vechi,TM,4420,780974.0,0.0,2857065.0,0.0,0.0,0.0,0.0,0.0,0.0
2754,156767,Dumbrava,TM,2779,0.0,0.0,150584.0,0.0,0.0,0.0,0.0,0.0,168822.0
2755,156801,Oras Faget,TM,7583,106633204.0,135102379.0,23196230.0,0.0,0.0,0.0,0.0,12458965.0,15986.0
2756,156927,Fardea,TM,1743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2757,157004,Foeni,TM,1802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2758,157031,Gavojdia,TM,2954,0.0,0.0,1525069.0,0.0,0.0,0.0,0.0,0.0,0.0
2759,157086,Oras Gataia,TM,6496,23882989.0,0.0,6940027.0,0.0,0.0,0.0,0.0,0.0,0.0
2760,157193,Ghizela,TM,1179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2761,157246,Giarmata,TM,7222,1631938.0,36364.0,5179040.0,0.0,0.0,991760.0,98391.0,122391.0,0.0
2762,157273,Giera,TM,1459,269770.0,0.0,62241.0,0.0,0.0,0.0,0.0,0.0,0.0
2763,157317,Giulvaz,TM,3217,8646526.0,0.0,0.0,0.0,0.0,0.0,0.0,35163.0,0.0
2764,157362,Jamu Mare,TM,3082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2765,157424,Jebel,TM,3595,245151.0,2790073.0,0.0,0.0,0.0,0.0,0.0,546931.0,0.0
2766,157451,Lenauheim,TM,6382,0.0,0.0,132503.0,0.0,0.0,0.0,0.0,0.0,0.0
2767,157497,Liebling,TM,4075,31569680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2768,157530,Lovrin,TM,4230,51753.0,273595.0,156398.0,0.0,0.0,0.0,4340.0,0.0,0.0
2769,157585,Margina,TM,2285,0.0,0.0,0.0,421091.0,0.0,0.0,0.0,0.0,39089.0
2770,157683,Masloc,TM,2476,1862315.0,9390.0,576042.0,0.0,0.0,0.0,842474.0,0.0,0.0
2771,157736,Manastiur,TM,1731,0.0,0.0,28237239.0,0.0,0.0,0.0,0.0,0.0,0.0
2772,157781,Moravita,TM,2709,0.0,0.0,2403.0,0.0,0.0,0.0,0.0,0.0,0.0
2773,157834,Mosnita Noua,TM,7518,13742065.0,17935731.0,7119352.0,3998800.0,0.0,192408.0,0.0,249253.0,5000.0
2774,157898,Nadrag,TM,2923,0.0,0.0,1958462.0,0.0,0.0,0.0,0.0,26168.0,0.0
2775,157923,Nitchidorf,TM,1679,146381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2776,157969,Ohaba Lunga,TM,1018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2777,158010,Ortisoara,TM,4593,47195.0,13946637.0,251078.0,478437.0,0.0,0.0,0.0,0.0,19607.0
2778,158065,Peciu Nou,TM,5515,1871851.0,373177.0,444983.0,0.0,0.0,0.0,0.0,0.0,0.0
2779,158109,Periam,TM,5051,17427208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2780,158136,Pietroasa,TM,1064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2781,158181,Pischia,TM,3132,6042029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2782,158243,Racovita,TM,2896,91946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2783,158314,Oras Recas,TM,9524,118467516.0,587339.0,62222.0,343500.0,0.0,0.0,11370376.0,100359.0,0.0
2784,158396,Remetea Mare,TM,2573,16051468.0,10564951.0,146297.0,103672.0,0.0,126198346.0,0.0,134218.0,0.0
2785,158449,Sacosu Turcesc,TM,3153,1093251.0,856839.0,881245.0,27923.0,0.0,0.0,0.0,0.0,0.0
2786,158528,Satchinez,TM,5029,106297642.0,0.0,43265.0,0.0,0.0,0.0,0.0,0.0,0.0
2787,158564,Sacalaz,TM,8665,9774251.0,387111.0,2922402.0,0.0,0.0,5816250.0,0.0,469421.0,820634.0
2788,158608,Secas,TM,376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2789,158653,Sanandrei,TM,6843,701881.0,17141221.0,244867.0,0.0,0.0,0.0,783882.0,1140093.0,0.0
2790,158699,Sanmihaiu Roman,TM,7134,22846597.0,1535202.0,190523.0,0.0,0.0,28518642.0,0.0,2844525.0,4024.0
2791,158733,Sanpetru Mare,TM,3583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2792,158779,Sag,TM,3382,898903.0,201149.0,969088.0,49061.0,0.0,29798.0,0.0,50436.0,0.0
2793,158804,Stiuca,TM,2125,0.0,0.0,1116664.0,0.0,0.0,0.0,0.0,0.0,0.0
2794,158859,Teremia Mare,TM,4835,499549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2795,158895,Tomesti,TM,2090,323642.0,0.0,3946684.0,0.0,0.0,0.0,0.0,0.0,0.0
2796,158966,Topolovatu Mare,TM,2537,0.0,0.0,0.0,0.0,0.0,283622.0,0.0,0.0,0.0
2797,159035,Tormac,TM,2832,2216529.0,0.0,295349.0,0.0,0.0,0.0,0.0,0.0,0.0
2798,159071,Traian Vuia,TM,2146,1679657.0,0.0,1241487.0,0.0,0.0,0.0,0.0,0.0,0.0
2799,159142,Uivar,TM,3050,506556.0,526225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2800,159213,Varias,TM,6376,0.0,0.0,779531.0,0.0,0.0,0.0,0.0,0.0,0.0
2801,159259,Victor Vlad Delamarina,TM,2841,1008763.0,0.0,11175.0,0.0,0.0,0.0,0.0,0.0,0.0
2802,159339,Voiteg,TM,2391,291038.0,0.0,6133205.0,0.0,0.0,0.0,200271.0,0.0,0.0
2803,159366,Birda,TM,2065,0.0,0.0,179929.0,0.0,0.0,0.0,0.0,0.0,0.0
2804,159375,Checea,TM,2131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2805,159384,Dudestii Noi,TM,3304,302005.0,61150.0,6138868.0,0.0,0.0,0.0,0.0,0.0,0.0
2806,159393,Fibis,TM,1659,1202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2807,159400,Ghilad,TM,2049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2808,159419,Gottlob,TM,2647,0.0,0.0,2742.0,0.0,0.0,0.0,0.0,0.0,0.0
2809,159428,Iecea Mare,TM,2693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2810,159437,Parta,TM,2327,1404280.0,0.0,137521.0,0.0,0.0,451123500.0,0.0,0.0,0.0
2811,159446,Padureni,TM,1733,3624973.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2812,159455,Saravale,TM,2952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2813,159464,Sandra,TM,3093,856412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2814,159473,Tomnatic,TM,3786,0.0,0.0,3404976.0,0.0,0.0,0.0,0.0,0.0,0.0
2815,159482,Valcani,TM,1393,74345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2816,159491,Livezile,TM,1753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2817,159507,Pesac,TM,2289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2818,159516,Bucovat,TM,1719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2819,159525,Otelec,TM,1854,138590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2820,159614,Municipiul Tulcea,TL,89747,146169276.0,75443090.0,2285474.0,80200.0,556023418.0,689278179.0,474058.0,14357592.0,40218275.0
2821,159650,Oras Babadag,TL,10656,1943477.0,0.0,976858.0,0.0,0.0,9663.0,0.0,3783861.0,0.0
2822,159687,Oras Isaccea,TL,5321,86853.0,0.0,3116553.0,0.0,0.0,1828112.0,0.0,0.0,0.0
2823,159730,Oras Macin,TL,11100,4871015.0,81213053.0,853348.0,0.0,0.0,0.0,1979927.0,0.0,1760680.0
2824,159767,Oras Sulina,TL,4106,1540616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2825,159785,Baia,TL,4571,1154578.0,0.0,10178.0,250806.0,0.0,0.0,0.0,0.0,133668.0
2826,159847,Beidaud,TL,1656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2827,159883,C.a. Rosetti,TL,866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2828,159945,Carcaliu,TL,3017,1625064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2829,159963,Casimcea,TL,3014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98285.0
2830,160047,Ceatalchioi,TL,690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2831,160092,Ceamurlia De Jos,TL,2507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2832,160127,Cerna,TL,3855,3415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2833,160172,Chilia Veche,TL,2129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2834,160225,Ciucurova,TL,2243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2835,160261,Crisan,TL,1234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2836,160305,Daeni,TL,2064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2837,160323,Dorobantu,TL,1516,0.0,0.0,0.0,0.0,6485365.0,0.0,0.0,0.0,0.0
2838,160387,Frecatei,TL,3647,9373498.0,0.0,0.0,9689.0,0.0,1608445.0,0.0,12988.0,0.0
2839,160430,Greci,TL,5293,7426477.0,1629375.0,336925.0,0.0,0.0,0.0,0.0,0.0,0.0
2840,160458,Grindu,TL,1410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2841,160476,Hamcearca,TL,1347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2842,160528,Horia,TL,1458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2843,160564,Izvoarele,TL,2135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2844,160617,Jijila,TL,5649,0.0,814837.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2845,160644,Jurilovca,TL,4626,1264273.0,0.0,0.0,0.0,0.0,0.0,0.0,2360.0,1099.0
2846,160680,Luncavita,TL,4321,0.0,0.0,0.0,0.0,0.0,18516.0,0.0,97225.0,0.0
2847,160724,Mahmudia,TL,2749,822784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2848,160779,Maliuc,TL,952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2849,160831,Mihai Bravu,TL,2696,1740964.0,0.0,29118.0,0.0,0.0,0.0,0.0,226391.0,325307.0
2850,160877,Mihail Kogalniceanu,TL,3287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14805.0
2851,160911,Murighiol,TL,3530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2852,160993,Nalbant,TL,2845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481632.0
2853,161035,Niculitel,TL,4850,306098.0,38343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2854,161053,Nufaru,TL,2680,8978.0,0.0,46900.0,0.0,0.0,0.0,0.0,0.0,0.0
2855,161106,Ostrov,TL,2102,212261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2856,161133,Pardina,TL,583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2857,161151,Peceneaga,TL,1793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2858,161179,Sarichioi,TL,6853,17434.0,0.0,22300.0,0.0,0.0,0.0,0.0,3974.0,0.0
2859,161231,Sfantu Gheorghe,TL,836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2860,161259,Slava Cercheza,TL,2381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2861,161286,Smardan,TL,1153,4277279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2862,161302,Somova,TL,4893,29633776.0,0.0,0.0,0.0,0.0,497432.0,0.0,0.0,0.0
2863,161348,Stejaru,TL,1582,2835446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2864,161384,Topolog,TL,4693,539757.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2865,161464,Turcoaia,TL,3473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2866,161482,Valea Nucarilor,TL,3519,475378.0,4178491.0,0.0,1161741.0,0.0,0.0,0.0,278521.0,0.0
2867,161525,I.c.bratianu,TL,1196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2868,161543,Vacareni,TL,2220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2869,161552,Bestepe,TL,1827,7967.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2870,161561,Valea Teilor,TL,1521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,795467.0,405146.0
2871,161794,Municipiul Barlad,VS,72926,80332963.0,61929936.0,3400565.0,0.0,0.0,185465182.0,2550742.0,10130911.0,5500.0
2872,161829,Municipiul Husi,VS,30516,40367848.0,115008175.0,1133012.0,0.0,0.0,35010951.0,0.0,20088460.0,23784.0
2873,161856,Oras Negresti,VS,10469,139401.0,586855.0,0.0,0.0,0.0,2469697.0,0.0,3386184.0,0.0
2874,161945,Municipiul Vaslui,VS,98159,274438931.0,104390264.0,14453939.0,101718.0,0.0,18147184.0,12351303.0,14000333.0,45914460.0
2875,162014,Albesti,VS,3086,1317093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2876,162069,Alexandru Vlahuta,VS,1593,15161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2877,162149,Arsura,VS,1634,4397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2878,162194,Banca,VS,5842,0.0,0.0,2419.0,0.0,0.0,0.0,0.0,4113.0,0.0
2879,162327,Bacani,VS,3094,2970695.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2880,162381,Bacesti,VS,4813,0.0,0.0,47284.0,0.0,0.0,0.0,0.0,0.0,0.0
2881,162452,Balteni,VS,1550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2882,162498,Berezeni,VS,5147,56136.0,419300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2883,162559,Blagesti,VS,1420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2884,162595,Bogdana,VS,1621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2885,162693,Bogdanesti,VS,3338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2886,162791,Bogdanita,VS,1575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2887,162871,Botesti,VS,2096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2888,162924,Bunesti-Averesti,VS,2657,4673.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2889,163002,Codaesti,VS,4548,113323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2890,163057,Coroiesti,VS,2142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2891,163137,Costesti,VS,2942,181517.0,76934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2892,163208,Cretesti,VS,1791,4638.0,228245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2893,163253,Danesti,VS,2226,10560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2894,163324,Deleni,VS,2372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2895,163379,Delesti,VS,2352,0.0,0.0,41374.0,0.0,0.0,0.0,0.0,0.0,0.0
2896,163486,Dragomiresti,VS,5161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2897,163618,Dranceni,VS,4762,2402943.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2898,163681,Duda-Epureni,VS,4642,0.0,99976.0,19524.0,0.0,0.0,0.0,0.0,0.0,0.0
2899,163734,Dumesti,VS,3845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2900,163789,Epureni,VS,3049,144162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2901,163832,Falciu,VS,5714,0.0,0.0,0.0,27420.0,0.0,0.0,0.0,0.0,0.0
2902,163903,Gagesti,VS,2006,4483.0,0.0,243278.0,0.0,0.0,0.0,0.0,0.0,0.0
2903,163967,Gherghesti,VS,2808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2904,164062,Garceni,VS,2573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2905,164133,Grivita,VS,3680,82140.0,34882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2906,164197,Hoceni,VS,2839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2907,164277,Dimitrie Cantemir,VS,2623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2908,164339,Iana,VS,4264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2909,164393,Ivanesti,VS,4470,224075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2910,164543,Ivesti,VS,2777,124576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2911,164598,Laza,VS,3350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2912,164687,Lipovat,VS,4215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2913,164749,Lunca Banului,VS,3738,0.0,184940.0,187794.0,0.0,0.0,0.0,0.0,0.0,0.0
2914,164829,Malusteni,VS,2350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2915,164892,Miclesti,VS,2780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2916,164936,Muntenii De Jos,VS,4273,411621.0,41050.0,122779.0,0.0,0.0,0.0,0.0,0.0,0.0
2917,164981,Oras Murgeni,VS,8297,7823735.0,0.0,744436.0,0.0,0.0,0.0,0.0,0.0,0.0
2918,165069,Oltenesti,VS,2713,3118583.0,0.0,234092.0,0.0,0.0,0.0,0.0,0.0,0.0
2919,165130,Osesti,VS,3444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2920,165185,Padureni,VS,4071,0.0,184351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2921,165274,Perieni,VS,3749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2922,165336,Poienesti,VS,2935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2923,165416,Pogana,VS,3339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2924,165470,Puiesti,VS,4966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2925,165611,Pungesti,VS,3374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2926,165719,Rebricea,VS,3760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2927,165817,Rosiesti,VS,3269,67223948.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2928,165899,Solesti,VS,3837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2929,165979,Stanilesti,VS,5578,0.0,1882775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2930,166057,Stefan Cel Mare,VS,3505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2931,166137,Suletea,VS,2379,399539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2932,166182,Tanacu,VS,2078,0.0,0.0,124344.0,0.0,0.0,0.0,0.0,0.0,0.0
2933,166235,Tacuta,VS,3375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2934,166315,Tatarani,VS,2230,0.0,21269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2935,166413,Todiresti,VS,3357,0.0,0.0,2295443.0,0.0,0.0,0.0,0.0,0.0,0.0
2936,166529,Tutova,VS,3889,37540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2937,166636,Valeni,VS,5059,139456050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2938,166672,Vetrisoaia,VS,3193,284328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2939,166707,Viisoara,VS,1817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2940,166770,Vinderei,VS,4178,86400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2941,166869,Voinesti,VS,4061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2942,166985,Vulturesti,VS,2220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2943,167035,Vutcani,VS,2006,73199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2944,167071,Zapodeni,VS,3829,18910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2945,167179,Zorleni,VS,9884,286340.0,595527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2946,167222,Ibanesti,VS,1590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2947,167231,Fruntiseni,VS,1894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2948,167240,Rafaila,VS,2075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2949,167259,Pogonesti,VS,1746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2950,167268,Ciocani,VS,1710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2951,167277,Cozmesti,VS,2374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2952,167286,Dodesti,VS,1796,0.0,0.0,448832.0,0.0,0.0,0.0,0.0,0.0,0.0
2953,167295,Feresti,VS,2174,0.0,117980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2954,167302,Muntenii De Sus,VS,4297,144550.0,254466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2955,167311,Pochidia,VS,1721,93506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2956,167320,Puscasi,VS,3675,0.0,8295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2957,167473,Municipiul Ramnicu Valcea,VL,118832,1177296059.0,153546087.0,134332716.0,944901043.0,3388652.0,23809671.0,258306.0,10436636.0,433192308.0
2958,167641,Oras Baile Govora,VL,2868,477128.0,6484.0,855147.0,0.0,0.0,0.0,0.0,0.0,0.0
2959,167696,Oras Baile Olanesti,VL,4563,1068867.0,91433.0,0.0,355874.0,0.0,0.0,0.0,22585.0,0.0
2960,167794,Oras Brezoi,VL,7214,66038.0,112901.0,2617792.0,0.0,0.0,0.0,0.0,54164.0,0.0
2961,167909,Oras Calimanesti,VL,8857,223437.0,0.0,9274841.0,0.0,0.0,33044.0,0.0,58205.0,0.0
2962,167981,Municipiul Dragasani,VL,20986,8978160.0,24239138.0,7355.0,8537247.0,0.0,178028405.0,485984.0,5378496.0,0.0
2963,168041,Oras Horezu,VL,7021,18136379.0,0.0,1486371.0,1150152.0,0.0,0.0,0.0,746844.0,0.0
2964,168130,Oras Ocnele Mari,VL,3498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2965,168229,Alunu,VL,4409,10285195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2966,168309,Amarasti,VL,1812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2967,168372,Oras Babeni,VL,9398,1172079.0,0.0,124395.0,0.0,0.0,0.0,0.0,0.0,0.0
2968,168452,Oras Balcesti,VL,5202,1749458.0,43296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2969,168559,Barbatesti,VL,3382,493126.0,0.0,1606994.0,0.0,0.0,0.0,0.0,0.0,388748.0
2970,168602,Oras Berbesti,VL,5570,0.0,0.0,15492.0,0.0,0.0,0.0,0.0,0.0,0.0
2971,168675,Berislavesti,VL,2769,0.0,0.0,9920.0,19714771.0,0.0,0.0,0.0,0.0,0.0
2972,168755,Boisoara,VL,1313,0.0,0.0,99982.0,0.0,0.0,0.0,0.0,0.0,0.0
2973,168791,Budesti,VL,5964,776643.0,0.0,36404255.0,9643876.0,0.0,0.0,0.0,88539.0,0.0
2974,168880,Bujoreni,VL,4902,1448933.0,0.0,1756984.0,11243.0,9005.0,15145.0,0.0,5169804.0,0.0
2975,168960,Bunesti,VL,2810,0.0,0.0,31450.0,0.0,0.0,0.0,0.0,0.0,0.0
2976,169039,Cernisoara,VL,3689,0.0,0.0,100472.0,0.0,0.0,0.0,0.0,0.0,0.0
2977,169119,Caineni,VL,2514,0.0,0.0,236568.0,0.0,0.0,0.0,0.0,0.0,0.0
2978,169182,Copaceni,VL,2776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2979,169253,Costesti,VL,3236,0.0,0.0,502407.0,0.0,0.0,0.0,0.0,5300.0,0.0
2980,169306,Creteni,VL,2223,6932997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2981,169351,Daesti,VL,3060,0.0,2447597.0,0.0,0.0,0.0,0.0,0.0,23610646.0,0.0
2982,169404,Danicei,VL,2046,425000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
